0,1000,-1000,c
3000,1000,-1000,c
3000,1000,0,c
3000,1000,-100,c
3000,1000,-200,c
3000,1000,-300,c
3000,1000,-600,c
3000,1000,-400,c
3000,1000,-500,c
3000,1000,-800,c
3000,1000,-700,c
166.6666667,1000,-1000,c
3000,1000,-900,c
0,1000,-900,c
0,1000,-800,c
0,1000,-700,c
0,1000,-600,c
0,1000,-500,c
0,1000,-400,c
0,1000,-300,c
0,1000,-200,c
0,1000,-100,c
0,1000,0,c
333.3333333,1000,-1000,c
500,1000,-1000,c
666.6666667,1000,-1000,c
833.3333333,1000,-1000,c
1000,1000,-1000,c
1166.666667,1000,-1000,c
1333.333333,1000,-1000,c
1500,1000,-1000,c
1666.666667,1000,-1000,c
1833.333333,1000,-1000,c
2000,1000,-1000,c
2166.666667,1000,-1000,c
2333.333333,1000,-1000,c
2500,1000,-1000,c
2666.666667,1000,-1000,c
2833.333333,1000,-1000,c
2833.333333,1000,-900,c
2666.666667,1000,-900,c
2500,1000,-900,c
2333.333333,1000,-900,c
2166.666667,1000,-900,c
2000,1000,-900,c
1833.333333,1000,-900,c
1666.666667,1000,-900,c
1500,1000,-900,c
1333.333333,1000,-900,c
1166.666667,1000,-900,c
1000,1000,-900,c
833.3333333,1000,-900,c
666.6666667,1000,-900,c
500,1000,-900,c
333.3333333,1000,-900,c
166.6666667,1000,-900,c
2833.333333,1000,-800,c
2666.666667,1000,-800,c
2500,1000,-800,c
2333.333333,1000,-800,c
2166.666667,1000,-800,c
2000,1000,-800,c
1833.333333,1000,-800,c
1666.666667,1000,-800,c
1500,1000,-800,c
1333.333333,1000,-800,c
1166.666667,1000,-800,c
1000,1000,-800,c
833.3333333,1000,-800,c
666.6666667,1000,-800,c
500,1000,-800,c
333.3333333,1000,-800,c
166.6666667,1000,-800,c
2833.333333,1000,-700,c
2666.666667,1000,-700,c
2500,1000,-700,c
2333.333333,1000,-700,c
2166.666667,1000,-700,c
2000,1000,-700,c
1833.333333,1000,-700,c
1666.666667,1000,-700,c
1500,1000,-700,c
1333.333333,1000,-700,c
1166.666667,1000,-700,c
1000,1000,-700,c
833.3333333,1000,-700,c
666.6666667,1000,-700,c
500,1000,-700,c
333.3333333,1000,-700,c
166.6666667,1000,-700,c
2833.333333,1000,-600,c
2666.666667,1000,-600,c
2500,1000,-600,c
2333.333333,1000,-600,c
2166.666667,1000,-600,c
2000,1000,-600,c
1833.333333,1000,-600,c
1666.666667,1000,-600,c
1500,1000,-600,c
1333.333333,1000,-600,c
1166.666667,1000,-600,c
1000,1000,-600,c
833.3333333,1000,-600,c
666.6666667,1000,-600,c
500,1000,-600,c
333.3333333,1000,-600,c
166.6666667,1000,-600,c
2833.333333,1000,-500,c
2666.666667,1000,-500,c
2500,1000,-500,c
2333.333333,1000,-500,c
2166.666667,1000,-500,c
2000,1000,-500,c
1833.333333,1000,-500,c
1666.666667,1000,-500,c
1500,1000,-500,c
1333.333333,1000,-500,c
1166.666667,1000,-500,c
1000,1000,-500,c
833.3333333,1000,-500,c
666.6666667,1000,-500,c
500,1000,-500,c
333.3333333,1000,-500,c
166.6666667,1000,-500,c
2833.333333,1000,-400,c
2666.666667,1000,-400,c
2500,1000,-400,c
2333.333333,1000,-400,c
2166.666667,1000,-400,c
2000,1000,-400,c
1833.333333,1000,-400,c
1666.666667,1000,-400,c
1500,1000,-400,c
1333.333333,1000,-400,c
1166.666667,1000,-400,c
1000,1000,-400,c
833.3333333,1000,-400,c
666.6666667,1000,-400,c
500,1000,-400,c
333.3333333,1000,-400,c
166.6666667,1000,-400,c
2833.333333,1000,-300,c
2666.666667,1000,-300,c
2500,1000,-300,c
2333.333333,1000,-300,c
2166.666667,1000,-300,c
2000,1000,-300,c
1833.333333,1000,-300,c
1666.666667,1000,-300,c
1500,1000,-300,c
1333.333333,1000,-300,c
1166.666667,1000,-300,c
1000,1000,-300,c
833.3333333,1000,-300,c
666.6666667,1000,-300,c
500,1000,-300,c
333.3333333,1000,-300,c
166.6666667,1000,-300,c
2833.333333,1000,-200,c
2666.666667,1000,-200,c
2500,1000,-200,c
2333.333333,1000,-200,c
2166.666667,1000,-200,c
2000,1000,-200,c
1833.333333,1000,-200,c
1666.666667,1000,-200,c
1500,1000,-200,c
1333.333333,1000,-200,c
1166.666667,1000,-200,c
1000,1000,-200,c
833.3333333,1000,-200,c
666.6666667,1000,-200,c
500,1000,-200,c
333.3333333,1000,-200,c
166.6666667,1000,-200,c
2833.333333,1000,-100,c
2666.666667,1000,-100,c
2500,1000,-100,c
2333.333333,1000,-100,c
2166.666667,1000,-100,c
2000,1000,-100,c
1833.333333,1000,-100,c
1666.666667,1000,-100,c
1500,1000,-100,c
1333.333333,1000,-100,c
1166.666667,1000,-100,c
1000,1000,-100,c
833.3333333,1000,-100,c
666.6666667,1000,-100,c
500,1000,-100,c
333.3333333,1000,-100,c
166.6666667,1000,-100,c
2833.333333,1000,0,c
2666.666667,1000,0,c
2500,1000,0,c
2333.333333,1000,0,c
2166.666667,1000,0,c
2000,1000,0,c
1833.333333,1000,0,c
1666.666667,1000,0,c
1500,1000,0,c
1333.333333,1000,0,c
1166.666667,1000,0,c
1000,1000,0,c
833.3333333,1000,0,c
666.6666667,1000,0,c
500,1000,0,c
333.3333333,1000,0,c
166.6666667,1000,0,c
